lead_time,choice,annotator,updated_at,created_at,image,id,annotation_id
4.471,Food,1,2023-04-12T23:11:52.398919Z,2023-04-12T23:11:52.398919Z,/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C2040591.jpg,164,199
2.434,Food,1,2023-04-12T23:32:17.327036Z,2023-04-12T23:32:17.327036Z,/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C2042312.jpg,165,404
1.602,Food,1,2023-04-12T23:18:24.866383Z,2023-04-12T23:18:24.866383Z,/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C2045267.jpg,166,318
2.069,Food,1,2023-04-12T23:36:16.853186Z,2023-04-12T23:36:16.853186Z,/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C2049200.jpg,167,498
1.144,Food,1,2023-04-12T23:15:55.278631Z,2023-04-12T23:15:55.278631Z,/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C2050651.jpg,168,244
1.582,No-Food,1,2023-04-12T23:11:43.162136Z,2023-04-12T23:11:43.162136Z,/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C2050652.jpg,169,196
1.254,Food,1,2023-04-12T23:30:25.126986Z,2023-04-12T23:30:25.126986Z,/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C2050915.jpg,170,357
1.182,Food,1,2023-04-12T23:15:31.180519Z,2023-04-12T23:15:31.180519Z,/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C2054341.jpg,171,233
1.27,No-Food,1,2023-04-12T23:29:18.662965Z,2023-04-12T23:29:18.662965Z,/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C2054343.jpg,172,340
1.267,No-Food,1,2023-04-12T23:05:52.928287Z,2023-04-12T23:05:52.928287Z,/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C2056899.jpg,173,98
2.966,Food,1,2023-04-12T23:33:24.069077Z,2023-04-12T23:33:24.069077Z,/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C2059839.jpg,174,426
1.633,No-Food,1,2023-04-12T23:34:23.955232Z,2023-04-12T23:34:23.955232Z,/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C2060206.jpg,175,455
1.376,Food,1,2023-04-12T23:02:46.542228Z,2023-04-12T23:02:46.542228Z,/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C2060269.jpg,176,47
1.439,No-Food,1,2023-04-12T23:10:10.829411Z,2023-04-12T23:10:10.829411Z,/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C2063592.jpg,177,177
1.301,No-Food,1,2023-04-12T23:09:15.932227Z,2023-04-12T23:09:15.932227Z,/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C2064990.jpg,178,156
1.064,Food,1,2023-04-12T23:29:13.461399Z,2023-04-12T23:29:13.461399Z,/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C2071087.jpg,179,337
1.12,No-Food,1,2023-04-12T23:34:44.136981Z,2023-04-12T23:34:44.136981Z,/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C2073112.jpg,180,465
1.239,No-Food,1,2023-04-12T23:31:30.413555Z,2023-04-12T23:31:30.413555Z,/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C2073339.jpg,181,387
1.264,No-Food,1,2023-04-12T23:31:47.774348Z,2023-04-12T23:31:47.774348Z,/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C2074820.jpg,182,397
1.074,Food,1,2023-04-12T23:36:29.873360Z,2023-04-12T23:36:29.873360Z,/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C2077831.jpg,183,505
1.003,Food,1,2023-04-12T23:34:51.816114Z,2023-04-12T23:34:51.816114Z,/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C2085282.jpg,184,469
1.396,Food,1,2023-04-12T23:04:32.720719Z,2023-04-12T23:04:32.720719Z,/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C2087722.jpg,185,66
1.488,No-Food,1,2023-04-12T23:32:50.998604Z,2023-04-12T23:32:50.998604Z,/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C2089807.jpg,186,415
2.16,No-Food,1,2023-04-12T23:16:19.664302Z,2023-04-12T23:16:19.664302Z,/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C2092121.jpg,187,254
1.426,Food,1,2023-04-12T23:17:36.334981Z,2023-04-12T23:17:36.334981Z,/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C2096064.jpg,188,296
0.884,No-Food,1,2023-04-12T23:17:12.470820Z,2023-04-12T23:17:12.470820Z,/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C2098400.jpg,189,282
1.035,Food,1,2023-04-12T23:31:14.784786Z,2023-04-12T23:31:14.784786Z,/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C2100401.jpg,190,380
2.542,Food,1,2023-04-12T23:09:39.448096Z,2023-04-12T23:09:39.448096Z,/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C2103744.jpg,191,164
1.422,No-Food,1,2023-04-12T23:16:17.057830Z,2023-04-12T23:16:17.057830Z,/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C2106313.jpg,192,253
2.944,Food,1,2023-04-12T23:04:55.118685Z,2023-04-12T23:04:55.118685Z,/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C2112506.jpg,193,74
1.165,Food,1,2023-04-12T23:11:16.125085Z,2023-04-12T23:11:16.125085Z,/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C2114016.jpg,194,183
1.875,No-Food,1,2023-04-12T23:12:21.552778Z,2023-04-12T23:12:21.552778Z,/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C2117481.jpg,195,208
2.909,No-Food,1,2023-04-12T23:02:12.604041Z,2023-04-12T23:02:12.604041Z,/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C2125146.jpg,196,35
1.468,No-Food,1,2023-04-12T23:33:33.872797Z,2023-04-12T23:33:33.872797Z,/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C2131976.jpg,197,431
4.061,No-Food,1,2023-04-12T23:04:42.481858Z,2023-04-12T23:04:42.481858Z,/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C213594.jpg,198,69
2.405,Food,1,2023-04-12T23:10:14.239367Z,2023-04-12T23:10:14.239367Z,/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C2136607.jpg,199,178
1.254,No-Food,1,2023-04-12T23:35:59.559322Z,2023-04-12T23:35:59.559322Z,/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C2137542.jpg,200,491
0.886,Food,1,2023-04-12T23:33:39.708162Z,2023-04-12T23:33:39.708162Z,/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C2139280.jpg,201,434
1.798,Food,1,2023-04-12T23:07:27.320168Z,2023-04-12T23:07:27.320168Z,/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C2143635.jpg,202,123
1.169,No-Food,1,2023-04-12T23:35:01.518601Z,2023-04-12T23:35:01.518601Z,/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C2149916.jpg,203,473
1.117,No-Food,1,2023-04-12T23:18:44.873196Z,2023-04-12T23:18:44.873196Z,/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C2153770.jpg,204,324
1.195,Food,1,2023-04-12T23:06:43.366027Z,2023-04-12T23:06:43.366027Z,/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C2170065.jpg,205,105
1.129,No-Food,1,2023-04-12T23:17:02.064598Z,2023-04-12T23:17:02.064598Z,/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C2173218.jpg,206,276
1.253,Food,1,2023-04-12T23:08:19.520743Z,2023-04-12T23:08:19.519740Z,/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C2184684.jpg,207,135
1.063,Food,1,2023-04-12T23:17:11.157515Z,2023-04-12T23:17:11.157515Z,/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C2189541.jpg,208,281
1.197,No-Food,1,2023-04-12T23:34:47.914397Z,2023-04-12T23:34:47.914397Z,/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C2189963.jpg,209,467
1.284,No-Food,1,2023-04-12T23:33:56.758144Z,2023-04-12T23:33:56.758144Z,/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C2190586.jpg,210,442
1.325,Food,1,2023-04-12T23:09:05.749115Z,2023-04-12T23:09:05.749115Z,/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C2195394.jpg,211,151
1.107,Food,1,2023-04-12T23:08:21.054213Z,2023-04-12T23:08:21.054213Z,/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C2198356.jpg,212,136
3.961,Food,1,2023-04-12T23:18:43.288370Z,2023-04-12T23:18:43.288370Z,/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C2199750.jpg,213,323
1.11,Food,1,2023-04-12T23:36:35.432697Z,2023-04-12T23:36:35.432697Z,/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C2216669.jpg,214,508
2.151,No-Food,1,2023-04-12T23:07:22.268216Z,2023-04-12T23:07:22.268216Z,/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C2217481.jpg,215,121
1.468,No-Food,1,2023-04-12T23:33:01.381165Z,2023-04-12T23:33:01.381165Z,/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C2219318.jpg,216,417
2.121,No-Food,1,2023-04-12T23:06:57.868697Z,2023-04-12T23:06:57.868697Z,/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C2220644.jpg,217,110
1.175,Food,1,2023-04-12T23:36:59.957675Z,2023-04-12T23:36:59.957675Z,/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C2221504.jpg,218,520
1.067,Food,1,2023-04-12T23:29:16.645363Z,2023-04-12T23:29:16.644362Z,/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C2226518.jpg,219,339
1.726,No-Food,1,2023-04-12T23:31:11.435116Z,2023-04-12T23:31:11.435116Z,/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C2249771.jpg,220,378
1.216,No-Food,1,2023-04-12T23:15:13.575249Z,2023-04-12T23:15:13.575249Z,/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C2261761.jpg,221,224
2.603,Food,1,2023-04-12T23:15:24.505489Z,2023-04-12T23:15:24.505489Z,/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C2263640.jpg,222,229
1.51,Food,1,2023-04-12T23:02:35.036757Z,2023-04-12T23:02:35.036757Z,/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C2263772.jpg,223,42
1.167,No-Food,1,2023-04-12T23:07:08.255389Z,2023-04-12T23:07:08.255389Z,/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C2269391.jpg,224,115
2.013,Food,1,2023-04-12T23:12:05.135717Z,2023-04-12T23:12:05.135717Z,/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C2270885.jpg,225,201
1.26,Food,1,2023-04-12T23:04:48.634103Z,2023-04-12T23:04:48.633102Z,/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C2294976.jpg,226,72
1.313,No-Food,1,2023-04-12T23:18:20.668847Z,2023-04-12T23:18:20.668847Z,/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C2299625.jpg,227,316
1.5,No-Food,1,2023-04-12T23:04:59.772916Z,2023-04-12T23:04:59.772916Z,/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C232413.jpg,228,76
2.056,No-Food,1,2023-04-12T23:07:25.087247Z,2023-04-12T23:07:25.087247Z,/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C232837.jpg,229,122
1.06,Food,1,2023-04-12T23:29:08.706672Z,2023-04-12T23:29:08.706672Z,/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C233970.jpg,230,334
2.556,No-Food,1,2023-04-12T23:36:57.954621Z,2023-04-12T23:36:57.954621Z,/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C250331.jpg,231,519
1.398,No-Food,1,2023-04-12T23:30:47.805808Z,2023-04-12T23:30:47.805808Z,/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C250943.jpg,232,368
1.885,No-Food,1,2023-04-12T23:04:30.581825Z,2023-04-12T23:04:30.581825Z,/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C2639634.jpg,233,65
1.031,Food,1,2023-04-12T23:15:27.801689Z,2023-04-12T23:15:27.801689Z,/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C2640068.jpg,234,231
1.134,Food,1,2023-04-12T23:34:18.139666Z,2023-04-12T23:34:18.139666Z,/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C2640354.jpg,235,452
1.743,No-Food,1,2023-04-12T23:09:59.677451Z,2023-04-12T23:09:59.677451Z,/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C2644126.jpg,236,172
1.508,Food,1,2023-04-12T23:34:57.663286Z,2023-04-12T23:34:57.663286Z,/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C2691705.jpg,237,471
1.878,No-Food,1,2023-04-12T23:10:02.112995Z,2023-04-12T23:10:02.112995Z,/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C2693249.jpg,238,173
1.713,No-Food,1,2023-04-12T23:08:03.444782Z,2023-04-12T23:08:03.444782Z,/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C287050.jpg,239,128
1.288,Food,1,2023-04-12T23:09:28.703355Z,2023-04-12T23:09:28.703355Z,/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C287595.jpg,240,160
1.587,No-Food,1,2023-04-12T23:07:29.626955Z,2023-04-12T23:07:29.626955Z,/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C289898.jpg,241,124
1.582,Food,1,2023-04-12T23:08:57.882975Z,2023-04-12T23:08:57.882975Z,/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C290720.jpg,242,147
4.806,Food,1,2023-04-12T23:08:55.846782Z,2023-04-12T23:08:55.846782Z,/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C291774.jpg,243,146
1.255,Food,1,2023-04-12T23:33:20.293936Z,2023-04-12T23:33:20.293936Z,/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C295417.jpg,244,425
1.396,Food,1,2023-04-12T23:11:40.803761Z,2023-04-12T23:11:40.803761Z,/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C296158.jpg,245,195
1.424,No-Food,1,2023-04-12T23:16:21.826840Z,2023-04-12T23:16:21.826840Z,/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C297885.jpg,246,255
0.949,Food,1,2023-04-12T23:33:42.900913Z,2023-04-12T23:33:42.900913Z,/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C306938.jpg,247,436
1.324,Food,1,2023-04-12T23:11:32.121202Z,2023-04-12T23:11:32.121202Z,/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C310537.jpg,248,191
1.081,Food,1,2023-04-12T23:30:45.618199Z,2023-04-12T23:30:45.618199Z,/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C3107768.jpg,249,367
1.285,Food,1,2023-04-12T23:15:48.334736Z,2023-04-12T23:15:48.333731Z,/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C310809.jpg,250,240
1.583,No-Food,1,2023-04-12T23:32:29.074362Z,2023-04-12T23:32:29.074362Z,/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C3143978.jpg,251,409
1.313,No-Food,1,2023-04-12T23:34:33.925684Z,2023-04-12T23:34:33.925684Z,/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C3159725.jpg,252,460
1.438,Food,1,2023-04-12T23:35:48.297382Z,2023-04-12T23:35:48.297382Z,/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C3159916.jpg,253,485
1.222,Food,1,2023-04-12T23:30:09.832130Z,2023-04-12T23:30:09.832130Z,/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C3160708.jpg,254,350
1.714,Food,1,2023-04-12T23:07:00.305774Z,2023-04-12T23:07:00.305774Z,/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C3160744.jpg,255,111
15.7,No-Food,1,2023-04-12T23:32:14.370236Z,2023-04-12T23:32:14.370236Z,/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C3166155.jpg,256,403
1.393,No-Food,1,2023-04-12T23:35:50.180504Z,2023-04-12T23:35:50.180504Z,/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C3167282.jpg,257,486
1.425,Food,1,2023-04-12T23:34:59.561529Z,2023-04-12T23:34:59.561529Z,/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C3169516.jpg,258,472
1.19,Food,1,2023-04-12T23:36:41.222086Z,2023-04-12T23:36:41.222086Z,/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C345376.jpg,259,511
1.175,Food,1,2023-04-12T23:34:49.985913Z,2023-04-12T23:34:49.985913Z,/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C347526.jpg,260,468
3.037,Food,1,2023-04-12T23:09:42.929185Z,2023-04-12T23:09:42.929185Z,/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C350494.jpg,261,165
4.567,Food,1,2023-04-12T23:28:57.235524Z,2023-04-12T23:28:57.235524Z,/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C352656.jpg,262,327
1.989,Food,1,2023-04-12T23:10:04.872764Z,2023-04-12T23:10:04.872764Z,/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C353736.jpg,263,174
1.139,Food,1,2023-04-12T23:18:30.212118Z,2023-04-12T23:18:30.212118Z,/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C356568.jpg,264,320
1.076,Food,1,2023-04-12T23:18:12.828544Z,2023-04-12T23:18:12.828544Z,/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C362756.jpg,265,312
1.441,Food,1,2023-04-12T23:16:25.823957Z,2023-04-12T23:16:25.823957Z,/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C377383.jpg,266,257
3.161,Food,1,2023-04-12T23:05:59.449773Z,2023-04-12T23:05:59.449773Z,/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C379319.jpg,267,100
1.218,No-Food,1,2023-04-12T23:16:56.095661Z,2023-04-12T23:16:56.095661Z,/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C379692.jpg,268,273
7.831,Food,1,2023-04-12T23:12:45.099018Z,2023-04-12T23:12:45.099018Z,/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C3963267.jpg,269,217
1.683,Food,1,2023-04-12T23:08:44.298127Z,2023-04-12T23:08:44.298127Z,/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C3986245.jpg,270,143
1.819,Food,1,2023-04-12T23:34:00.853332Z,2023-04-12T23:34:00.853332Z,/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C3994442.jpg,271,444
1.886,No-Food,1,2023-04-12T23:02:52.334442Z,2023-04-12T23:02:52.334442Z,/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C4023722.jpg,272,49
1.415,No-Food,1,2023-04-12T23:05:50.940124Z,2023-04-12T23:05:50.939130Z,/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C4024692.jpg,273,97
1.245,Food,1,2023-04-12T23:06:41.399269Z,2023-04-12T23:06:41.399269Z,/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C4035001.jpg,274,104
1.763,Food,1,2023-04-12T23:12:47.344815Z,2023-04-12T23:12:47.344815Z,/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C4044406.jpg,275,218
2.028,Food,1,2023-04-12T23:02:20.104363Z,2023-04-12T23:02:20.104363Z,/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C4070362.jpg,276,38
1.052,Food,1,2023-04-12T23:15:59.008486Z,2023-04-12T23:15:59.008486Z,/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C4076618.jpg,277,246
1.465,Food,1,2023-04-12T23:02:37.237860Z,2023-04-12T23:02:37.237860Z,/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C4091744.jpg,278,43
1.225,Food,1,2023-04-12T23:17:50.810825Z,2023-04-12T23:17:50.810825Z,/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C4102979.jpg,279,302
1.158,No-Food,1,2023-04-12T23:30:40.507733Z,2023-04-12T23:30:40.507733Z,/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C4109357.jpg,280,365
1.188,Food,1,2023-04-12T23:06:55.307384Z,2023-04-12T23:06:55.307384Z,/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C4111334.jpg,281,109
1.606,Food,1,2023-04-12T23:08:34.677192Z,2023-04-12T23:08:34.677192Z,/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C4158017.jpg,282,140
1.418,Food,1,2023-04-12T23:05:35.439434Z,2023-04-12T23:05:35.439434Z,/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C4164392.jpg,283,93
1.136,Food,1,2023-04-12T23:15:11.915454Z,2023-04-12T23:15:11.915454Z,/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C4164954.jpg,284,223
1.577,Food,1,2023-04-12T23:12:14.688465Z,2023-04-12T23:12:14.688465Z,/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C4166379.jpg,285,205
1.102,Food,1,2023-04-12T23:07:06.359721Z,2023-04-12T23:07:06.359721Z,/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C4171870.jpg,286,114
1.704,Food,1,2023-04-12T23:16:29.956186Z,2023-04-12T23:16:29.956186Z,/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C4171924.jpg,287,259
1.007,Food,1,2023-04-12T23:16:41.751599Z,2023-04-12T23:16:41.750592Z,/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C417835.jpg,288,265
1.766,Food,1,2023-04-12T23:04:44.983594Z,2023-04-12T23:04:44.982594Z,/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C417983.jpg,289,70
3.045,No-Food,1,2023-04-12T23:33:52.101653Z,2023-04-12T23:33:52.101653Z,/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C4179871.jpg,290,440
1.998,Food,1,2023-04-12T23:30:33.229252Z,2023-04-12T23:30:33.229252Z,/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C4183992.jpg,291,361
